timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1454978708.993466,212.627411,93.075241,-678.550171
1454978709.013485,213.378891,93.377670,-678.772095
1454978709.033535,212.178070,93.223740,-678.478210
1454978709.053616,212.327820,93.149124,-678.627136
1454978709.073666,212.627457,93.075165,-678.625183
1454978709.093716,213.002045,93.001648,-678.472839
1454978709.113766,213.227478,93.077225,-678.696899
1454978709.133816,212.626663,92.925385,-678.399658
1454978709.153866,212.327011,92.999329,-678.401611
1454978709.173916,212.477341,93.074860,-678.401001
1454978709.193966,212.477341,93.074860,-678.401001
1454978709.213986,213.303177,93.227493,-678.696960
1454978709.234036,212.477158,92.999573,-678.700745
1454978709.254055,212.328659,93.374481,-678.252930
1454978709.274075,212.552048,93.000061,-678.475342
1454978709.294125,212.926849,92.926086,-678.773010
1454978709.314175,213.227829,93.152237,-678.697144
1454978709.334195,212.326614,92.924484,-678.251343
1454978709.354245,212.627045,93.000320,-678.474915
1454978709.374295,212.703140,93.225449,-678.625305
1454978709.394314,212.552155,92.999832,-678.700317
1454978709.414364,213.078171,93.226700,-678.698242
1454978709.434414,212.927124,93.001236,-678.623291
1454978709.454464,212.476349,92.774139,-679.149963
1454978709.474514,212.251099,92.546768,-680.725342
1454978709.494595,211.800385,92.092514,-683.426147
1454978709.514615,211.275482,91.787674,-686.427856
1454978709.534665,209.925522,91.480072,-689.284180
1454978709.554715,209.401520,91.400528,-691.986694
1454978709.574795,208.654495,91.770264,-694.617065
1454978709.594845,208.431564,92.068069,-696.044312
1454978709.614865,209.184479,92.594604,-697.166992
1454978709.634915,209.186295,92.893692,-698.067993
1454978709.654934,209.487473,93.119476,-698.367065
1454978709.674984,210.317261,94.096634,-699.115906
1454978709.695004,210.919327,94.548660,-699.189209
1454978709.715054,212.348526,95.453476,-699.409424
1454978709.735104,212.649429,95.679764,-699.183594
1454978709.755185,213.703552,96.583405,-699.255920
1454978709.775235,214.155960,97.109909,-699.330261
1454978709.795285,215.058029,97.563004,-699.401855
1454978709.815335,216.110611,98.167038,-699.098145
1454978709.835354,216.337280,98.542892,-699.023193
1454978709.855404,217.240707,99.296005,-699.095825
1454978709.875424,218.293945,99.974335,-699.467407
1454978709.895474,219.423126,100.878159,-699.614319
1454978709.915524,219.951401,101.630234,-699.389038
1454978709.935574,219.655228,102.454025,-699.543579
1454978709.955594,220.858551,103.208405,-699.389587
1454978709.975644,221.313126,104.260361,-699.015808
1454978709.995663,222.820114,105.765274,-699.387756
1454978710.015713,223.200211,106.891663,-699.314636
1454978710.035763,223.427917,107.568207,-698.565796
1454978710.055783,223.808304,108.693939,-699.167603
1454978710.075833,223.964081,109.969513,-699.096252
1454978710.095852,225.245117,111.248505,-699.618652
1454978710.115902,225.477127,112.824570,-699.322937
1454978710.135952,224.881912,113.872437,-699.329956
1454978710.156033,224.285004,114.545227,-699.410645
1454978710.176083,225.114929,115.597839,-699.709717
1454978710.196103,225.720230,116.800262,-699.410645
1454978710.216153,226.097885,117.401733,-699.260681
1454978710.236203,225.352615,118.449142,-699.193542
1454978710.256253,225.281036,119.198868,-699.196594
1454978710.276272,225.957794,119.576172,-699.269165
1454978710.296322,225.359772,119.948456,-699.873779
1454978710.316342,226.636169,120.252884,-699.942749
1454978710.336392,226.110611,120.176498,-699.495422
1454978710.356442,226.260986,120.251938,-699.569824
1454978710.376522,226.261765,120.401703,-699.795349
1454978710.396573,226.412918,120.627014,-700.020325
1454978710.416623,226.562836,120.627701,-699.869507
1454978710.436703,226.111740,120.401260,-699.721191
1454978710.456753,226.111771,120.401184,-699.796204
1454978710.476834,226.337112,120.476974,-699.795227
1454978710.496884,226.788406,120.778717,-699.643799
1454978710.516934,226.861649,120.404068,-699.567017
1454978710.537014,226.036102,120.250916,-699.796082
1454978710.557064,225.962097,120.475723,-699.722290
1454978710.577115,225.888367,120.699936,-700.248474
1454978710.597165,226.567993,121.752609,-699.948425
1454978710.617245,226.118484,121.901398,-699.576477
1454978710.637295,225.596375,122.499222,-699.881470
1454978710.657345,225.675568,123.399261,-700.109192
1454978710.677426,225.528000,123.923645,-700.186890
1454978710.697476,226.282349,124.901428,-700.036133
1454978710.717526,225.532288,124.898926,-699.890320
1454978710.737545,225.307770,124.972839,-700.191833
1454978710.757595,225.456909,124.748077,-700.490173
1454978710.777646,225.608917,125.198685,-700.415894
1454978710.797696,226.733856,125.202744,-700.334717
1454978710.817746,226.132263,124.825394,-700.561707
1454978710.837796,226.281540,124.675995,-700.485352
1454978710.857876,226.580338,124.376770,-700.782593
1454978710.877926,226.055740,124.449753,-700.935791
1454978710.897976,227.256744,124.679016,-700.929932
1454978710.917996,226.279312,124.150711,-700.783508
1454978710.938046,227.029709,124.228210,-700.929565
1454978710.958065,227.629822,124.230118,-701.151245
1454978710.978116,227.555283,124.304626,-701.376953
1454978710.998135,228.830154,124.309357,-701.144897
1454978711.018185,228.829010,124.084579,-700.919067
1454978711.038235,229.279083,124.086014,-701.066589
1454978711.058255,229.951736,123.563339,-701.135986
1454978711.078305,230.476761,123.565125,-701.208130
1454978711.098324,232.051590,123.570999,-700.899414
1454978711.118374,232.349426,123.122299,-700.671143
1454978711.138424,233.322632,122.750900,-700.514465
1454978711.158444,233.923325,122.903015,-700.511658
1454978711.178494,233.549835,123.201401,-700.814758
1454978711.198544,234.077713,123.878616,-700.439209
1454978711.218594,233.326584,123.651199,-700.217651
1454978711.238644,233.177353,123.800507,-700.368958
1454978711.258725,233.551056,123.501678,-700.515869
1454978711.278775,233.176804,123.650223,-700.668457
1454978711.298825,233.851273,123.577972,-700.289429
1454978711.318905,232.725235,123.349075,-700.219849
1454978711.338955,233.550339,123.351761,-700.440308
1454978711.359005,233.025757,123.424744,-700.593506
1454978711.379055,233.552124,123.726608,-700.591614
1454978711.399105,234.002350,123.803421,-700.364380
1454978711.419125,233.100266,123.350327,-700.292786
1454978711.439175,233.101334,123.575241,-700.368591
1454978711.459225,233.101334,123.575241,-700.368591
1454978711.479245,234.000336,123.353348,-700.437805
1454978711.499295,233.927048,123.728088,-700.439575
1454978711.519345,233.551254,123.576981,-700.216125
1454978711.539364,233.401932,123.726456,-700.217468
1454978711.559414,233.400864,123.501526,-700.141663
1454978711.579434,234.077042,123.728622,-700.438721
1454978711.599484,234.226425,123.578995,-700.587341
1454978711.619503,233.326141,123.576401,-699.992371
1454978711.639553,233.176254,123.575653,-700.218201
1454978711.659604,233.101624,123.650330,-700.293823
1454978711.679654,234.076904,123.653183,-700.888428
1454978711.699734,233.851715,123.652756,-700.514709
1454978711.719784,232.500320,123.348129,-700.371094
1454978711.739834,232.724899,123.274078,-700.219604
1454978711.759915,232.950272,123.349792,-700.293640
1454978711.779965,233.926849,123.652802,-700.739258
1454978711.800015,234.001663,123.653427,-700.363892
1454978711.820065,232.800919,123.499329,-700.219971
1454978711.840146,232.800598,123.424255,-700.294739
1454978711.860196,233.099655,123.200180,-700.442261
1454978711.880246,233.776459,123.577332,-700.664856
1454978711.900296,233.475647,123.426575,-700.365967
1454978711.920376,233.324890,123.276199,-700.216309
1454978711.940426,232.875565,123.424606,-700.219299
1454978711.960476,232.950348,123.349640,-700.443604
1454978711.980557,233.926239,123.502640,-700.888733
1454978712.000607,232.875595,123.424530,-700.294312
1454978712.020657,233.100571,123.425400,-700.218079
1454978712.040707,233.025925,123.500122,-700.218750
1454978712.060788,233.550262,123.351913,-700.290283
1454978712.080807,233.925751,123.427933,-700.588501
1454978712.100857,233.550644,123.426834,-700.365601
1454978712.120907,233.700668,123.427292,-700.439758
1454978712.140957,233.776321,123.577621,-700.364868
1454978712.161007,233.701248,123.577515,-700.215271
1454978712.181057,234.151794,123.653671,-700.663025
1454978712.201107,233.325668,123.425964,-700.441833
1454978712.221157,232.951263,123.574860,-700.219421
1454978712.241177,232.876663,123.649460,-700.370117
1454978712.261227,233.327377,123.800964,-700.443115
1454978712.281277,234.376450,123.579453,-700.661499
1454978712.301297,233.475571,123.426727,-700.216003
1454978712.321347,233.552963,123.951981,-700.217407
1454978712.341366,233.552856,123.952194,-699.992432
1454978712.361416,233.103043,123.950241,-700.369873
1454978712.381497,234.075409,123.353470,-700.587402
1454978712.401547,233.400696,123.426147,-700.516357
1454978712.421597,233.551361,123.576752,-700.441101
1454978712.441678,233.176025,123.500427,-700.442932
1454978712.461728,233.551331,123.576828,-700.366089
1454978712.481778,234.076904,123.653183,-700.888428
1454978712.501858,233.026215,123.575195,-700.144043
1454978712.521878,233.399567,123.201385,-700.290649
1454978712.541928,233.100494,123.425552,-700.068054
1454978712.561947,233.026367,123.574890,-700.444031
1454978712.582028,234.075775,123.428406,-700.662659
1454978712.602078,233.476028,123.501495,-700.441284
1454978712.622070,232.875000,123.274384,-700.443787
1454978712.642151,232.876358,123.574371,-700.444824
1454978712.662201,232.200790,123.421768,-700.673035
1454978712.682281,233.701172,123.501999,-700.739990
1454978712.702331,233.099655,123.200180,-700.442261
1454978712.722351,233.325592,123.426117,-700.291809
1454978712.742401,232.574356,123.123230,-700.519897
1454978712.762420,233.701431,123.577133,-700.590271
1454978712.782470,234.001801,123.653137,-700.663879
1454978712.802490,233.250702,123.425629,-700.517212
1454978712.822540,233.024933,123.275055,-700.292969
1454978712.842590,233.399536,123.201462,-700.215637
1454978712.862640,233.851685,123.652832,-700.439697
1454978712.882690,233.777374,123.802551,-700.440674
1454978712.902740,233.250565,123.425934,-700.217224
1454978712.922790,233.100647,123.425247,-700.368042
1454978712.942840,233.024582,123.200058,-700.292725
1454978712.962860,233.551804,123.651550,-700.666382
1454978712.982940,233.776794,123.652344,-700.665100
1454978713.002990,233.176254,123.575653,-700.218201
1454978713.023040,232.875748,123.424225,-700.594299
1454978713.043060,233.025650,123.424973,-700.368469
1454978713.063110,233.851791,123.652618,-700.664673
1454978713.083160,233.851349,123.577820,-700.439453
1454978713.103241,233.399994,123.276230,-700.440857
1454978713.123291,232.950424,123.349487,-700.593628
1454978713.143371,232.949905,123.274872,-700.218384
1454978713.163391,233.852402,123.802750,-700.515259
1454978713.183441,233.851959,123.727982,-700.289978
1454978713.203460,233.326279,123.576111,-700.292358
1454978713.223541,233.026031,123.499893,-700.443726
1454978713.243591,232.726669,123.648926,-700.370911
1454978713.263641,234.076843,123.653336,-700.738403
1454978713.283691,234.000702,123.428268,-700.513062
1454978713.303741,233.101028,123.500168,-700.443359
1454978713.323822,233.325150,123.351349,-700.066589
1454978713.343872,233.251099,123.500549,-700.592529
1454978713.363952,233.851791,123.652618,-700.664673
1454978713.384002,233.026703,123.649902,-700.444275
1454978713.404052,233.025681,123.424896,-700.443481
1454978713.424102,232.424911,123.273010,-700.221313
1454978713.444152,232.575348,123.348312,-700.445679
1454978713.464172,233.326019,123.500961,-700.442078
1454978713.484222,233.325638,123.426041,-700.366821
1454978713.504242,233.250641,123.425781,-700.367249
1454978713.524292,233.400940,123.501373,-700.291687
1454978713.544342,233.026672,123.649979,-700.369263
1454978713.564361,233.852737,123.877747,-700.515503
1454978713.584411,233.551285,123.576904,-700.291138
1454978713.604461,233.775833,123.502930,-700.064575
1454978713.624511,233.400665,123.426224,-700.441406
1454978713.644592,233.476028,123.501495,-700.441284
1454978713.664642,234.302780,123.879257,-700.588013
1454978713.684662,233.851822,123.728271,-699.989990
1454978713.704712,233.177200,123.800812,-700.068970
1454978713.724762,233.701248,123.577515,-700.215271
1454978713.744812,233.327271,123.801193,-700.218140
1454978713.764892,234.227341,123.804230,-700.363159
1454978713.784942,233.626617,123.652191,-700.290955
1454978713.804992,233.701508,123.652679,-700.065552
1454978713.825042,233.552505,123.877197,-699.992188
1454978713.845092,233.626938,123.727264,-700.216187
1454978713.865142,234.154495,124.253723,-700.590149
1454978713.885193,233.251617,123.650864,-700.293030
1454978713.905243,233.552277,123.801987,-700.216919
1454978713.925293,233.401932,123.726456,-700.217468
1454978713.945343,233.552719,123.876755,-700.442139
1454978713.965393,234.226715,123.654083,-700.512634
1454978713.985412,233.625595,123.427185,-700.290161
1454978714.005432,233.550522,123.427063,-700.140564
1454978714.025482,233.777191,123.802933,-700.065674
1454978714.045532,233.326889,123.726273,-700.142883
1454978714.065551,234.227707,123.879150,-700.438416
1454978714.085571,233.176865,123.725815,-700.068726
1454978714.105621,233.475922,123.501724,-700.216248
1454978714.125671,233.701584,123.652527,-700.215576
1454978714.145691,233.627716,123.877029,-700.441772
1454978714.165741,234.003372,124.028412,-700.365173
1454978714.185760,233.327606,123.876190,-700.218384
1454978714.205810,233.026550,123.650208,-700.144287
1454978714.225830,233.328064,123.950958,-700.443665
1454978714.245880,233.778061,123.952545,-700.441162
1454978714.265899,234.003403,124.028336,-700.440186
1454978714.285919,233.400665,123.426224,-700.441406
1454978714.305969,233.402267,123.801453,-700.217712
1454978714.326049,233.402603,123.876450,-700.218018
1454978714.346099,233.553406,124.026749,-700.442688
1454978714.366119,233.927414,123.803009,-700.514832
1454978714.386169,233.551865,123.727142,-700.066650
1454978714.406189,233.176514,123.650818,-700.068481
1454978714.426239,233.177170,123.800873,-699.994019
1454978714.446258,233.928513,124.027863,-700.665588
1454978714.466308,234.227371,123.804153,-700.438171
1454978714.486328,233.401611,123.651382,-700.292175
1454978714.506347,233.400986,123.501297,-700.366699
1454978714.526397,232.876587,123.649612,-700.220093
1454978714.546417,233.927719,123.878082,-700.440063
1454978714.566467,234.376648,123.654755,-700.361816
1454978714.586486,233.701935,123.727524,-700.215820
1454978714.606537,233.551865,123.727142,-700.066650
1454978714.626587,233.551666,123.651840,-700.366333
1454978714.646637,234.378738,124.104660,-700.438354
1454978714.666687,234.153214,124.029251,-700.064331
1454978714.686737,233.701935,123.727524,-700.215820
1454978714.706787,233.552277,123.801987,-700.216919
1454978714.726837,233.702682,123.877365,-700.366333
1454978714.746887,234.304230,124.179123,-700.739014
1454978714.766967,234.452225,123.805252,-700.136902
1454978714.787017,233.625565,123.427261,-700.215149
1454978714.807037,233.402298,123.801376,-700.292725
1454978714.827057,233.252716,123.875702,-700.443848
1454978714.847107,234.078400,124.028610,-700.439758
1454978714.867126,234.152161,123.804321,-699.988586
1454978714.887176,233.477509,123.876938,-699.992554
1454978714.907196,233.103195,124.025604,-699.995178
1454978714.927246,233.103256,124.025467,-700.145142
1454978714.947265,234.153824,124.103714,-700.589600
1454978714.967315,233.928650,124.103302,-700.215881
1454978714.987365,233.402603,123.876450,-700.218018
1454978715.007415,233.402267,123.801453,-700.217712
1454978715.027435,233.103226,124.025543,-700.070190
1454978715.047485,233.927826,123.877869,-700.665039
1454978715.067505,233.027618,123.875122,-700.220093
1454978715.087524,233.176544,123.650742,-700.143433
1454978715.107605,233.326508,123.651352,-700.067627
1454978715.127655,233.178192,124.025864,-699.994751
1454978715.147674,234.077713,123.878616,-700.439209
1454978715.167724,233.402634,123.876373,-700.292969
1454978715.187774,233.327744,123.875885,-700.518433
1454978715.207824,233.402634,123.876373,-700.292969
1454978715.227905,233.177383,123.800430,-700.443970
1454978715.247955,234.303818,124.104248,-700.588806
1454978715.268005,233.777634,123.877701,-700.290894
1454978715.288025,233.552826,123.876541,-700.667114
1454978715.308075,233.552750,123.876678,-700.517151
1454978715.328094,233.328064,123.950958,-700.443665
1454978715.348144,234.003616,124.027893,-700.890137
1454978715.368164,233.702606,123.877518,-700.216309
1454978715.388214,233.702682,123.877365,-700.366333
1454978715.408233,233.326584,123.651199,-700.217651
1454978715.428283,233.178070,123.950424,-700.444458
1454978715.448333,234.303818,124.104248,-700.588806
1454978715.468383,233.252533,123.876083,-700.068848
1454978715.488433,233.327118,123.801483,-699.918152
1454978715.508484,233.477570,123.876801,-700.142578
1454978715.528534,233.478912,124.176880,-700.068604
1454978715.548584,234.002792,123.878189,-700.589661
1454978715.568634,233.477753,123.876419,-700.517578
1454978715.588684,233.478653,124.101715,-700.218384
1454978715.608703,233.627686,123.877106,-700.366760
1454978715.628753,233.478485,124.026337,-700.593079
1454978715.648773,234.003479,124.028183,-700.590210
1454978715.668823,233.178223,124.025803,-700.069763
1454978715.688842,233.852066,123.727753,-700.514954
1454978715.708923,233.254059,124.175781,-700.369873
1454978715.728943,233.177383,123.800430,-700.443970
1454978715.748993,234.152740,123.878799,-700.513794
1454978715.769012,233.626358,123.577026,-700.440674
1454978715.789032,233.476974,123.726654,-700.292053
1454978715.809082,233.552689,123.876831,-700.367188
1454978715.829101,232.503448,124.022964,-700.523499
1454978715.849121,233.852341,123.802902,-700.365234
1454978715.869171,233.102646,123.875320,-700.294678
1454978715.889190,233.101181,123.575546,-700.068604
1454978715.909240,233.327042,123.725967,-700.442871
1454978715.929260,233.853058,123.952820,-700.440735
1454978715.949310,234.003860,124.103119,-700.665466
1454978715.969360,233.177750,123.875351,-700.519226
1454978715.989410,233.776169,123.577927,-700.064880
1454978716.009430,233.477859,123.951935,-699.992859
1454978716.029480,234.078781,124.103531,-700.515015
1454978716.049499,234.078430,124.028534,-700.514771
1454978716.069519,233.626938,123.727264,-700.216187
1454978716.089538,233.252640,123.875854,-700.293823
1454978716.109588,233.101334,123.575241,-700.368591
1454978716.129638,234.078140,124.029129,-699.914795
1454978716.149688,234.003067,123.953339,-700.439941
1454978716.169738,233.776245,123.577774,-700.214844
1454978716.189788,233.327011,123.726044,-700.367859
1454978716.209839,233.401932,123.726456,-700.217468
1454978716.229889,233.851685,123.652832,-700.439697
1454978716.249939,233.928726,124.103149,-700.365845
1454978716.269989,233.102051,123.725174,-700.444092
1454978716.290008,233.325943,123.501114,-700.292114
1454978716.310028,233.253296,124.025925,-700.219360
1454978716.330078,233.402740,123.876144,-700.517944
1454978716.350097,234.077377,123.803619,-700.438965
1454978716.370117,233.177170,123.800873,-699.994019
1454978716.390167,233.551514,123.652145,-700.066406
1454978716.410186,233.326660,123.651047,-700.367615
1454978716.430206,234.227737,123.879074,-700.513428
1454978716.450256,233.777008,123.727631,-700.365356
1454978716.470276,233.176971,123.725586,-700.293701
1454978716.490295,233.177200,123.800812,-700.068970
1454978716.510345,233.252350,123.800781,-700.368530
1454978716.530365,234.228165,123.953934,-700.663696
1454978716.550384,234.077606,123.878845,-700.214233
1454978716.570434,233.176865,123.725815,-700.068726
1454978716.590454,233.177170,123.800873,-699.994019
1454978716.610473,233.401505,123.651611,-700.067200
1454978716.630523,234.002350,123.803421,-700.364380
1454978716.650543,234.076859,123.729004,-700.063721
1454978716.670593,233.402634,123.876373,-700.292969
1454978716.690612,233.177200,123.800812,-700.068970
1454978716.710662,232.876282,123.574524,-700.294861
1454978716.730713,234.003067,123.953339,-700.439941
1454978716.750732,233.477173,123.801941,-699.992310
1454978716.770782,232.951981,123.724792,-700.294922
1454978716.790802,233.327881,123.951340,-700.068665
1454978716.810852,233.252014,123.725784,-700.368286
1454978716.830871,234.304108,124.179337,-700.514038
1454978716.850891,233.626862,123.727417,-700.066223
1454978716.870971,233.401611,123.651382,-700.292175
1454978716.890991,233.551590,123.651993,-700.216370
1454978716.911041,233.552231,123.802063,-700.141907
1454978716.931091,234.227005,123.729233,-700.362915
1454978716.951141,233.702377,123.802292,-700.441040
1454978716.971161,233.702271,123.802521,-700.216064
1454978716.991180,233.252640,123.875854,-700.293823
1454978717.011230,233.251694,123.650711,-700.442993
1454978717.031250,234.077408,123.803543,-700.513977
1454978717.051269,233.701935,123.727524,-700.215820
1454978717.071319,233.550995,123.501831,-700.365845
1454978717.091339,233.102020,123.725250,-700.369141
1454978717.111389,233.476593,123.651733,-700.216797
1454978717.131439,233.852371,123.802826,-700.440247
1454978717.151458,233.551544,123.652069,-700.141357
1454978717.171478,233.401321,123.576294,-700.366943
1454978717.191528,233.551666,123.651840,-700.366333
1454978717.211547,233.701691,123.652298,-700.440552
1454978717.231598,234.302780,123.879257,-700.588013
1454978717.251617,233.626099,123.501877,-700.590454
1454978717.271667,233.552963,123.951981,-700.217407
1454978717.291687,233.627380,123.802032,-700.441467
1454978717.311706,233.476105,123.577011,-699.916504
1454978717.331756,234.003098,123.953262,-700.514893
1454978717.351776,233.176590,123.650665,-700.218445
1454978717.371826,233.552612,123.876984,-700.217163
1454978717.391845,233.627045,123.727036,-700.441223
1454978717.411865,233.852631,123.877975,-700.290527
1454978717.431915,233.929199,124.177872,-700.666138
1454978717.451934,233.702377,123.802292,-700.441040
1454978717.471985,233.252640,123.875854,-700.293823
1454978717.492004,233.252991,123.950851,-700.294067
1454978717.512024,233.177429,123.876022,-699.844238
1454978717.532074,234.229187,124.178940,-700.664429
1454978717.552124,233.326584,123.651199,-700.217651
1454978717.572143,233.551590,123.651993,-700.216370
1454978717.592193,233.476898,123.726807,-700.142029
1454978717.612213,233.551331,123.576828,-700.366089
1454978717.632208,234.302032,123.729416,-700.437500
1454978717.652258,233.702957,123.952515,-700.216614
1454978717.672308,233.476944,123.726730,-700.217041
1454978717.692358,233.777267,123.802780,-700.215637
1454978717.712409,233.626358,123.577026,-700.440674
1454978717.732459,234.302109,123.729263,-700.587463
1454978717.752478,233.476517,123.651886,-700.066772
1454978717.772528,233.400986,123.501297,-700.366699
1454978717.792548,233.551971,123.726913,-700.291626
1454978717.812567,233.402344,123.801300,-700.367737
1454978717.832617,234.153549,124.028580,-700.739319
1454978717.852637,233.777008,123.727631,-700.365356
1454978717.872687,233.551620,123.651917,-700.291382
1454978717.892706,233.326538,123.651276,-700.142639
1454978717.912726,234.302368,123.804413,-700.437744
1454978717.932776,233.927750,123.878006,-700.515076
1454978717.952826,233.477646,123.876648,-700.292603
1454978717.972846,233.177643,123.875580,-700.294250
1454978717.992896,233.550568,123.426987,-700.215576
1454978718.012915,234.152374,123.803879,-700.438599
1454978718.032935,233.778580,124.027176,-700.816406
1454978718.052985,233.478729,124.101562,-700.368347
1454978718.073004,233.176620,123.650589,-700.293457
1454978718.093024,233.550766,123.502274,-699.915894
1454978718.113074,234.001724,123.653275,-700.513855
1454978718.133093,234.154083,124.178879,-700.439880
1454978718.153113,233.401581,123.651459,-700.217163
1454978718.173163,233.703293,124.027512,-700.216858
1454978718.193213,233.176865,123.725815,-700.068726
1454978718.213263,234.003189,124.028778,-699.990234
1454978718.233283,234.303421,124.029327,-700.513550
1454978718.253333,233.177017,123.725510,-700.368713
1454978718.273352,233.176895,123.725739,-700.143677
1454978718.293372,233.477234,123.801804,-700.142334
1454978718.313422,234.002747,123.878265,-700.514648
1454978718.333472,234.302704,123.879410,-700.437988
1454978718.353491,233.477310,123.801651,-700.292297
1454978718.373541,233.176331,123.575500,-700.368164
1454978718.393591,233.401382,123.576141,-700.516907
1454978718.413641,232.952759,123.874557,-700.520508
1454978718.433661,234.077377,123.803619,-700.438965
1454978718.453711,233.176666,123.650513,-700.368408
1454978718.473731,233.401962,123.726379,-700.292480
1454978718.493750,233.626938,123.727264,-700.216187
1454978718.513770,233.777527,123.877930,-700.065918
1454978718.533820,233.852524,123.878204,-700.065491
1454978718.553870,233.402679,123.876297,-700.367981
